distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
4814,11269.3551,0.1530463857922571,0.32476830229677506,-0.17550952120667665,25305.2756,7135.97228,RE-6,3198,IT-13,26914,11118.775,686,2591,1262,-63.18018026470109
3394,9352.7393,0.8666895927466552,-1.5716190589744437,0.025705145756625393,24849.3396,29221.592060000003,RE-E,3203,IT-1,63897,35783.126000000004,27534,14739,1105,46.95963884217856
5682,14418.6116,-0.39847237103003064,0.4942669143981706,0.7371228489227579,30930.3091,45158.18658,RE-F,728,IT-F,22886,35080.586,32543,15490,1289,23.346137726968397
6102,9502.3945,0.5028222194681093,-1.3458939831848988,0.359898254653274,38265.8893,40553.72213,RE-7,2285,IT-1,50667,21992.789,32057,5653,1148,-19.127202803988556
5634,16874.0586,0.2872796543254706,-0.03490385631216652,0.1897638544507587,33800.8491,10183.56294,RE-4,4362,IT-12,52746,24156.612,20811,15693,1300,10.484257053036057
6962,16947.9125,0.2433026183879076,1.6928638829449152,-0.7832222658099658,29373.3509,40534.47698,RE-B,4343,IT-2,54498,26590.887000000002,3416,19971,1009,0.670993223552292
3476,4094.8358,-0.784480406592109,-1.1581059109780936,-0.7362400891774571,48604.4669,29761.4834,RE-5,1137,IT-C,39154,34232.949,19698,22520,1610,-134.33133807427143
3911,10980.8592,0.019467103251391275,-0.1100845743941978,-2.3873589852251382,31760.8269,21911.33282,RE-8,4068,IT-C,69087,28602.566000000003,22900,15951,1301,27.704494574007672
6999,1526.4908,-1.6814814898623984,1.5292296961177634,0.12285072222487324,22372.5985,44672.19998,RE-B,2718,IT-B,43962,28162.287,18752,14590,1376,-9.626829132867332
7696,1518.0736,-0.9112639554720433,1.380497547716263,-0.09222600274814252,40191.3652,19571.36622,RE-11,4640,IT-8,15237,33435.403,14146,12036,1430,-35.17375710197549
3857,17821.46,-0.11163171905944393,1.2251789229838057,0.3924854027005262,21047.3515,14578.18656,RE-E,4537,IT-E,57422,25640.671000000002,34188,13378,882,-3.2815370671721
4836,16014.5545,-0.6564374305501438,-1.299282106469107,-0.3193978685780971,31164.4785,52379.90049,RE-10,1673,IT-A,44700,31803.595,15554,12733,1423,30.91021792973884
5412,10473.7363,-1.232265263349485,1.0171402179524842,-0.19546256506709633,42226.2526,23405.89215,RE-3,4003,IT-D,54300,26334.564,33257,20884,1139,7.0868442577149455
4282,8689.2635,1.1534956565411814,0.3905838823441598,0.8602829720325925,38654.0829,19994.41388,RE-5,2798,IT-11,50137,31567.827,20513,20647,1539,25.983386518766387
5187,2990.4347,-1.4492786124180952,0.04138393228977082,1.5859072284549323,28877.8858,46464.86036,RE-2,3104,IT-8,53746,20341.037,12188,14117,1501,-15.476609598289473
4955,13857.44,-1.117895165442156,-0.9700447411000026,0.25104278009949293,33176.6045,27665.26889,RE-2,2121,IT-4,64976,34319.099,32011,20492,1285,30.848382056129488
3293,11996.9028,-0.6000478095750863,-1.313893525740299,-0.31558455400140684,43764.5739,19915.20554,RE-B,1025,IT-D,58369,24589.567000000003,20936,23105,1126,1.882639751406884
4543,14896.9932,-1.61223274782566,-0.5563573646434926,0.542156429541677,30565.2954,16734.037119999997,RE-9,3074,IT-D,65448,20364.603,8004,20810,1037,-14.91741666924718
4506,6644.9521,1.1706019714251794,1.1914121302849674,0.26263758204997345,44349.6684,37469.886889999994,RE-1,3914,IT-11,39795,25370.241,33098,16818,1579,33.4458191560133
7991,17535.3471,1.0539306675049087,-0.8079041949265,-0.6352747807578727,22701.2897,30195.7666,RE-1,1647,IT-3,47731,30506.368,10267,18396,1169,-177.34111552319294
8076,4598.9068,0.3605977668182774,-1.1381661268504746,0.8067603529729855,32344.0935,29685.998610000002,RE-0,4105,IT-0,41094,35828.542,13972,15347,1375,25.12068742538597
4091,2632.0472,-0.5381517112656801,1.6636930491595991,1.8054916103156822,29844.1317,45662.564210000004,RE-5,1701,IT-10,53031,30298.517999999996,30139,15049,1406,12.440543840865477
6693,6173.9433,-0.17886468924676563,-1.1120496286376982,-0.5710954100730419,46900.7161,32457.911910000003,RE-10,3727,IT-1,39172,16982.283,13934,16343,1260,-19.48557878729003
5697,10839.0259,1.185644524868556,1.2103216069793683,-0.4175208168132581,35351.4215,11873.93261,RE-4,2317,IT-12,30921,28916.343999999997,10836,14132,1458,-0.7092605627959492
7709,17629.7068,1.3166102546476108,0.9883482735008826,0.6678730792837789,31781.5846,11441.34067,RE-C,2280,IT-F,58097,28475.717,23767,9062,1608,27.896399332085252
4269,2700.7872,1.4527522547978524,1.0209198164793731,0.4777031707548758,40047.0401,16914.68491,RE-10,3383,IT-C,38435,26209.163500000002,11015,9405,1220,-41.112033281405495
6095,13029.3985,-1.2505236270207094,-1.7184571470794228,-2.3143913925056196,22040.6197,33121.7113,RE-3,1642,IT-8,35033,20281.488,8363,5862,1110,-48.74929279438311
5985,7496.8565,-1.619798564117492,0.12157612910811408,-0.2690237048536741,29046.7064,27457.80613,RE-9,1570,IT-D,57582,26961.418999999998,15556,18873,1837,36.487410265161905
5731,1557.8561,-0.8105073461087285,1.6932782983539976,-2.091184999528627,35882.856,24244.07121,RE-3,4611,IT-B,36181,25839.447999999997,25700,8879,1433,-14.660753396710268
3987,2262.0746,-0.6206782390602469,1.690331190527197,-1.2298478826721841,44839.6003,39058.2505,RE-5,2883,IT-5,51459,25327.392999999996,20998,19080,1765,24.010719487860236
5541,18349.3939,-1.2248528910820926,-0.8831538190957156,-0.2617796185275594,14425.2988,26758.38506,RE-3,1388,IT-4,52301,27793.457000000002,26046,11371,1144,13.863355325935768
5177,8181.1848,-1.0222358124939912,0.0951379015928974,1.7796334921884287,45457.3883,15773.944790000001,RE-C,3392,IT-8,53686,25898.209,9548,16028,1648,-10.142952614602017
3868,1232.8526,0.27008607206663177,1.4849808703040555,1.4693753480328136,34745.71,36044.797510000004,RE-5,3331,IT-13,50885,21217.767000000003,28155,19815,1824,27.13734675183527
4847,16747.7861,1.0174145599557172,0.7508206963577536,-1.5535973752965813,41741.2664,22424.53314,RE-2,1165,IT-11,35858,27264.97,21168,19051,1609,38.80874697028942
5005,8803.5609,0.11131618676380216,-0.17144291921801869,-0.9490187611022977,41322.2737,11633.0278,RE-3,3488,IT-3,33038,26764.891,27526,15405,1402,-16.153419543659346
6380,18667.0237,0.6370861136970535,-1.4227759388762498,0.03976949127253068,22514.0316,32977.4971,RE-2,4724,IT-8,28713,14534.993999999999,7903,17385,1715,-5.563487358331344
6535,4361.1719,-1.3800312867057922,1.159437522339945,0.28144628222710577,50610.3745,47856.277539999995,RE-10,4060,IT-1,16447,26209.163500000002,22498,17118,1393,-1.880405829724652
6513,4058.782,0.9512313258608645,0.15348146014091205,0.1761864522727595,55579.7835,17858.43068,RE-B,4983,IT-13,46421,25045.377999999997,28494,11598,1189,-13.143533977441395
6481,7048.5594,1.731737440427697,1.547641395473278,0.21133789830484784,48419.0184,26087.320180000002,RE-3,2261,IT-E,83202,31348.577999999998,7728,14881,1220,9.111108830531174
3605,17881.6762,-1.073762494414146,1.1462975529531176,1.8408459527434422,25735.5779,42208.39619,RE-8,4291,IT-13,50771,26223.343999999997,27129,10839,1228,16.768508646433087
5676,15957.2347,-0.5093724708419971,0.16161318169096628,0.12880095045364268,47434.6981,30617.06798,RE-A,4643,IT-1,60312,19321.503,14802,15584,1447,54.798426915312874
4668,4937.6132,1.497716555218448,0.7939580622116715,0.755298416204953,29811.2763,30329.30142,RE-2,2631,IT-10,49748,33479.486000000004,18877,4324,1095,-70.71664059526529
9146,12653.4054,-0.07083264076777547,0.12707396791792835,0.3844265020751461,52544.4152,19174.98863,RE-2,672,IT-4,41818,11836.152,7770,11639,1347,-43.98136089620979
3283,12299.8681,0.7905702076092342,0.5876651220095044,0.5981893557150266,42959.6647,32070.206619999997,RE-B,3854,IT-1,36296,26209.163500000002,13555,22589,1494,20.894460332413534
4322,3856.9658,-1.279785461232558,1.0619222682937524,1.8145865684374247,29924.7074,36109.45944,RE-6,3282,IT-2,48509,17173.89,31301,16988,1400,-27.571387061974058
6258,12510.25,-1.1615371409834196,-1.2384650447076981,-1.8401996664439308,22801.3664,55446.17759,RE-7,1525,IT-3,37801,25960.113999999998,23929,14482,1429,17.629842916928055
6799,10145.3939,-1.6802309302632727,0.06298807133054085,1.5687238786265674,58664.7229,43019.18635,RE-A,1908,IT-6,89001,24232.199,15351,8594,1057,-1.1522430002878004
3944,2587.2344,0.1484371826722852,-1.3047928786659388,-0.29175705825352327,44575.4761,34673.99337,RE-9,4450,IT-2,34387,30377.462000000003,18962,16283,1146,-20.839407959194727
8116,15399.6503,1.5757859309966982,-1.6089413198603475,-0.005938215585536325,71107.0497,35898.89222,RE-F,1919,IT-4,35185,21456.852000000003,20529,8111,1140,4.051507280833315
6689,11149.8998,0.6482018798003943,-1.2672698344465794,-1.4155722730870872,47202.5046,44061.59663,RE-D,697,IT-13,49187,20850.423,33430,21120,1187,38.0417664854731
4873,5403.7655,0.09344615746321802,-1.3214881717101967,0.9682091049830158,26319.4293,27823.478580000003,RE-B,1753,IT-0,43146,20368.279,8273,23324,1528,-9.905352941776913
6543,3888.7914,-1.6485740793254513,0.7856777641963931,0.2711920786532336,39836.9987,6701.61873,RE-9,1896,IT-A,52089,29396.943,12193,10886,1741,-13.847183769875286
4896,17236.6709,1.6533902883221443,-0.23405305651948158,0.05521585567306473,17559.8221,30850.99576,RE-B,897,IT-A,48107,27015.422000000002,12807,8026,1103,-70.37984073477617
6367,16927.6201,-0.9949625268425641,0.439002665107231,0.9151432651969642,40551.9634,27914.12719,RE-B,1695,IT-8,53887,27207.339,4905,10677,1406,-7.4595315932914765
4793,17710.8398,-0.12068949796793921,0.44523758720747453,0.14213838608304785,47074.9029,10713.77107,RE-4,1676,IT-7,43929,37129.071,28981,21598,1262,18.95072126052419
7103,14271.1058,0.03298659143209353,0.7491113069315064,1.6012831779918313,35259.0537,35937.11294,RE-2,4779,IT-4,38812,33574.208,27214,8684,1685,20.355025481316535
6152,16134.5656,-1.3686098850524466,-0.3035989700657923,1.6727591677437996,45849.9353,45717.22881,RE-8,2427,IT-13,13424,33115.98,24716,25393,1015,16.420138782969836
4574,3696.079,1.0255460384726414,0.32392687436771656,-0.3862722481932868,27040.8605,32070.247310000002,RE-8,4201,IT-C,30456,34027.66,4785,11061,1833,-3.373133147606728
3706,14870.3727,-0.9917074331819227,0.2143808675181542,-1.1016488385919563,42169.0408,24278.8649,RE-C,4697,IT-2,40890,25948.612,8025,2592,1628,-14.083350119563567
5563,3299.5153,0.10439398622557275,-0.4233445064163308,0.12050100169967186,47180.4074,35084.57136,RE-8,1172,IT-4,54765,23501.104,4875,14039,1707,1.7995675984695811
4476,10775.2532,-0.8964600676259847,0.21914786142028925,-0.11663785613896606,26511.442000000003,37381.854419999996,RE-1,4207,IT-8,24620,17286.816000000003,33286,7462,1357,-26.191067508550926
5906,8473.54,1.4695254856835807,-1.5003360800162384,-0.75559044461692,37149.2989,32166.26432,RE-10,4590,IT-1,31030,32914.268,15394,10437,1311,-11.184721797129292
5896,15246.8801,1.5289747717578386,-0.8689594893197689,1.456780957861118,37066.3422,28842.821139999996,RE-2,2336,IT-A,31687,33036.995,27612,20501,1413,22.604653529547928
6563,18043.8934,-1.500756465443676,-0.8206345788428188,0.7496370259172189,47011.157,40660.901560000006,RE-1,2817,IT-C,44170,28949.367000000002,16255,24180,1499,42.68127998802705
4571,15517.5965,1.484843715581792,-0.16556081238395354,-0.32105285421877305,33361.5414,29986.82365,RE-4,2422,IT-F,77103,26209.163500000002,2577,19117,1505,-1929.1585060971347
2962,11381.624,0.5438857170581725,-1.2813858406764276,-1.0303266094569956,58124.4102,32829.4786,RE-0,3468,IT-13,51777,26220.221,24438,12627,1032,33.209517757361816
7615,11011.4503,-1.5897377905722676,1.078864852695865,-0.28988524386447845,18262.4518,27001.68597,RE-6,3567,IT-0,44850,27213.568,25162,20033,1515,21.085597639999346
7432,4684.3925,1.6274149651557108,0.8228017436662356,0.03799596446421967,25361.3299,21297.58768,RE-A,3218,IT-13,27338,28512.2,12552,19472,1647,13.711666263307974
5981,14603.0779,1.4658752310492211,-1.4700900856664212,-1.2337827588287953,48282.0847,27760.419410000002,RE-E,640,IT-E,76503,29894.847999999998,17885,17066,1496,38.377823464747244
5322,17914.1002,0.5871235575358463,0.15047117616478428,0.8376659004999403,52294.5893,32997.09902,RE-E,2828,IT-7,33753,34936.615,30908,16571,1428,46.84010883752933
4614,8232.1856,-1.4625248887905875,0.6064169053553428,1.7614210870927174,31339.3224,24348.40761,RE-3,3536,IT-11,64640,23233.162999999997,4807,20233,924,-23.87063375697164
5296,8810.8271,1.3373166079997683,-0.47877219338907145,2.3098003960633493,27335.5302,28136.185339999996,RE-D,2672,IT-1,49557,34882.083,26678,11192,1199,-0.09669516032592362
5380,7074.843000000001,-0.755500997156993,1.3430468316543012,-0.6058372497428373,35731.1769,29909.754530000002,RE-C,3328,IT-9,26953,18874.042,18924,18624,1015,-7.736536803951116
2585,4421.5979,1.1093225004239193,1.3073241758290597,0.8085499672822839,7195.3188,19196.847530000003,RE-8,2301,IT-9,28541,29450.158,4343,23499,1329,-20.07245976113703
5966,12081.5243,-0.74668565828991,-0.868615862338023,-0.12454717024495572,31080.4275,19757.75576,RE-5,4238,IT-2,16930,25405.224,14376,17076,1380,-27.900563787865977
5956,4898.6662,0.016339093033214534,-0.9541965823142342,0.12694542385817678,26241.7628,30281.99827,RE-F,2289,IT-E,53624,30850.022,15004,22479,1293,-88.4654105609398
4296,10541.2324,-0.17440743796668548,0.7348989236190667,1.8576100661416914,40411.8341,37291.55926,RE-6,935,IT-11,45763,34248.693,23053,17674,1200,17.34621758961832
6223,14600.6311,0.4959715517876148,-0.20311778248801543,0.7119408064221601,28083.6804,28493.114260000002,RE-2,3469,IT-7,43953,21090.151,30155,12535,897,-8.269275528794964
5003,7864.8035,-1.5257879717958172,1.7297792405078873,-1.5766231478690107,32331.705,23226.84325,RE-F,3073,IT-7,54614,26209.163500000002,9281,16870,1238,-27.640742353902798
3520,5904.4751,-0.9691767950440445,-1.4789892998876892,1.7828522021531736,36952.2019,31514.42018,RE-0,4203,IT-D,51885,26209.163500000002,22882,9105,1293,-11.669176671904593
6970,11410.0933,0.02450263778097973,0.3532588707886605,2.4757051134489774,24488.7903,31575.354730000003,RE-B,3813,IT-2,45319,26171.766,2925,13193,1689,-31.55609846749582
5785,18651.9766,-0.6198513985390008,-1.2021281488723612,-0.7458969160899116,24820.8254,31957.298580000002,RE-0,3918,IT-5,48185,26209.163500000002,17339,11068,1027,-26.41793775781425
5584,14577.3519,1.674834164176609,1.3185246029977966,0.3695556183498755,24538.3836,10060.09782,RE-2,3233,IT-4,62020,19414.655,33929,22041,981,-9.05587516484844
3384,3015.7067,0.12700886863211758,-1.2488797114654446,-0.1002061883848765,39301.6611,29886.90893,RE-5,4105,IT-11,17695,30578.902000000002,7290,19990,1713,-79.45283788172392
5913,3764.0327,-1.2774173643551316,-0.8621079675184093,-1.3369002832544863,48815.6238,33463.88544,RE-3,4045,IT-0,55823,25660.24,13120,17178,1440,3.985524112571923
5814,13972.0179,1.3458418658679419,0.32492522750775277,-1.63597601188309,34122.1751,16999.32005,RE-D,4690,IT-1,29621,26209.163500000002,24962,23050,1226,1.8793474722207175
1475,10009.439,-0.0032570136816398947,0.5603384610364275,-0.31663925473223026,60123.2469,17883.53999,RE-10,3980,IT-9,22953,23323.372000000003,33320,14231,1284,-22.463246222679143
7001,3919.8085,0.4098278015954259,-0.6128069544496157,0.016252505124134155,53959.380999999994,15493.565359999999,RE-F,583,IT-3,36466,45348.551,32011,6038,1564,-2.43466143261711
4909,4982.2043,-0.9719765424161901,0.35702958563740006,2.303233066358705,31279.2472,19337.373059999998,RE-7,2998,IT-13,54658,22838.126,11222,15974,1026,-36.213477865247675
5866,9980.1102,-0.47368249686236746,0.9401909166333595,0.29879646777288227,45488.392,33148.47668,RE-10,1388,IT-0,53246,22402.055,30473,16238,1360,5.694140015469662
5017,10725.0222,-1.272863514906407,0.7230810462700447,0.17392189615766612,55201.412000000004,28339.05935,RE-1,4180,IT-10,53061,19999.944,30568,12176,1237,-31.329577027031103
7872,8190.1354,-1.4572675594684255,-0.9421268519987044,-0.5560212934605455,29757.1166,29004.87473,RE-C,3058,IT-E,44685,29990.812,15790,11699,794,-10.589861631447919
3722,10133.3931,0.47236841468146623,-1.4409263983245524,-0.4188997031217482,32701.9816,34850.5029,RE-5,2360,IT-D,32954,28797.517999999996,32970,15988,983,-6.660030313474399
5352,2276.3074,-1.0076606420792575,0.6035137759964138,-0.20815992966617797,42936.4038,29649.404169999998,RE-3,2962,IT-11,35703,20384.936,3567,11555,1151,-98.05457055043112
4710,13467.2496,1.0198443851748853,-0.5661369889125011,0.07536066767274478,45157.7501,24405.464809999998,RE-A,4765,IT-A,26096,38999.782999999996,31783,18258,1113,8.39411116038739
4236,15789.4723,-1.55409764458103,1.3301166018318038,-0.2227722677020236,33892.8133,36887.733889999996,RE-10,1649,IT-3,26275,30196.552000000003,5135,19246,1365,-5.6056261001735415
5629,15068.4414,1.5705996947050247,0.45367467454132454,-1.5239655204088116,43617.8912,18592.561709999998,RE-11,860,IT-13,53110,26209.163500000002,1436,21599,953,14.344864134189331
4904,4953.3061,-0.9981936600060587,1.1472554591003978,0.30471071544042944,36412.4724,22116.38997,RE-3,2099,IT-10,53467,27883.796000000002,11611,9981,1043,-31.68286710508689
4608,16566.4554,0.2645982345302833,-0.041019651443897645,-1.2122511850159083,23885.2994,57468.2723,RE-D,773,IT-11,25699,28037.386000000002,33049,18353,894,22.229022060999394
5153,15058.1142,0.35728211984061115,-0.05557951566975594,-0.15559551837828484,30599.4642,25980.189280000002,RE-D,3568,IT-8,35758,31927.776,23079,18822,1142,9.042464875509207
4050,2045.7353,-0.7113039660869656,0.6292864019301352,0.22101709389397456,55561.6176,27256.80202,RE-0,3238,IT-A,46759,26243.822,26198,21103,1060,-37.92793303634932
6002,7555.5344,-0.3344886839415636,1.4352820369284471,0.9044335161519035,38436.5559,43768.698789999995,RE-F,1392,IT-2,43850,20208.823,2973,14626,1335,-26.94862082795233
7004,2361.1064,-0.4528174740152745,-0.20726319473522717,1.6475387331591724,27071.5115,31964.012319999998,RE-11,4278,IT-B,58915,10528.04,22868,9810,1054,-63.46392241285965
5592,11221.348999999998,-1.3690820561454065,1.2393624349180754,0.3539710120023596,25129.7402,39793.138119999996,RE-8,2598,IT-8,12399,21979.34,31979,18690,1251,-19.194565340802413
3122,4123.451,1.417697887680828,0.22772049912608536,1.18152101186962,37665.8578,37034.81575,RE-2,2733,IT-3,62652,31609.862,5590,15402,1611,9.21547311929107
6443,2945.1957,-0.6670328802139832,0.31794906070004647,0.10761762136457062,46388.0544,40889.03282,RE-11,2019,IT-5,74652,26209.163500000002,25371,14930,1221,17.81308036627361
3263,4420.5036,0.9914149437988794,-0.5853381960848525,-0.4380409050249664,28194.1622,37205.45741,RE-3,1955,IT-B,49257,36000.462999999996,24863,18439,1171,8.948217701653897
5157,17000.2431,1.162258811721281,-0.5314206935145878,0.662510301215569,20758.3376,13053.11259,RE-9,1860,IT-D,45546,29960.205,29009,9762,1758,30.27326572239891
4365,13999.4593,-1.257499396903504,0.7017551498100928,0.4756362072876172,21622.4497,40954.50653,RE-C,2552,IT-B,29338,20302.981,17768,16980,1658,5.5044158125440426
8074,8509.8599,1.359413206856415,-1.0734981478089671,-0.8535887627896505,23737.752,39901.44977,RE-0,1065,IT-3,45366,28943.574,6607,17565,1827,22.256710647169665
4520,12744.288999999999,0.01472072810105102,-0.4766851532077779,-0.9489568306328588,30755.3867,42678.780660000004,RE-5,4263,IT-E,18705,26209.163500000002,9355,19253,1733,22.797328582820324
5686,10392.8072,1.4155965044666798,0.26552547575058083,0.17540761052301237,54269.352,25741.52069,RE-C,2061,IT-12,51567,16749.613,27521,16823,1879,28.262210198043753
4222,6140.5516,1.6969227089490002,1.1217369594519122,-0.6596916574869026,28155.9615,29591.43682,RE-10,2698,IT-C,80186,31758.162,21323,14964,866,66.00569082908665
4613,9030.4286,-1.2411091102853362,-1.7124105580346372,0.17089625222817806,34602.5617,31938.00194,RE-2,4396,IT-12,38632,26209.163500000002,17264,13519,1678,10.743453202835202
7323,4051.8645,-0.9905924549718756,-0.7652940478467655,-2.084501772518562,41505.053,20813.63305,RE-2,3735,IT-C,23769,23214.547000000002,28295,18067,1643,-0.048518316444639005
5934,5075.5171,1.2533550368833783,-1.0005677250565872,-1.185258080875264,61214.3887,30146.04663,RE-5,2273,IT-B,57462,30039.99,3385,14430,1336,438.2172557384383
4877,14453.5485,-1.4215834251033919,0.12222509711359834,0.4239159251227512,29299.0062,34810.18815,RE-1,4156,IT-C,50863,19795.461,21241,12317,1650,12.151470242530275
6121,16249.8758,-1.6187164293009244,0.04320960991519733,-1.2631744068168609,49059.4884,13720.42535,RE-F,2518,IT-9,26303,28388.166,6258,16195,1544,-3.990163068264815
5253,8073.1371,-0.5241855313054549,-0.8550656907825218,2.196337422770586,44811.3723,31828.5918,RE-3,3833,IT-D,60834,23196.097999999998,465,12479,1172,-12.856000626596607
5989,8656.0221,-0.8520225099648225,-1.5362125009781975,0.08576483431608131,29508.1751,28303.40493,RE-9,643,IT-3,34391,16415.703,23841,25676,784,-35.92836785519753
4935,1854.1343,-0.41064101738538555,-0.42617012585615277,0.3454580721060831,28998.7428,34652.56123,RE-A,3021,IT-5,43899,28592.261000000002,19121,16742,1506,-12.689972815186028
6201,8156.1227,-0.7473425439139939,1.0430970800159425,-0.4002541933368535,31100.9812,30384.412739999996,RE-A,1845,IT-7,51952,12417.827,23580,14694,1500,-48.79975337583314
6344,16621.0062,-1.68612312802248,-1.4222486792191813,-0.05224978057329738,31940.7307,49928.53015,RE-10,1605,IT-1,53737,27766.813,31970,19672,1534,39.831218256057035
6368,1245.4447,-1.0266066397377125,-0.13299554406457553,-2.1384769166370696,42593.8476,22052.47356,RE-5,3703,IT-B,53833,26209.163500000002,11404,11368,2029,26.80725382606061
7267,9266.1284,-0.35797550732011485,-0.975915795735572,-0.5631886517005259,18037.4278,40764.4469,RE-A,4192,IT-1,39276,26209.163500000002,28642,23250,1463,8.181906434186617
5486,9886.3976,0.12071091369415518,1.0246767175195313,-0.267418247565141,33037.3537,10346.519240000001,RE-4,3337,IT-B,67986,20954.449,27852,15783,1153,-8.38114826630038
7652,12998.2325,1.070157951724497,1.3289197323430717,0.1138554296968976,43792.9117,28827.95997,RE-4,3587,IT-12,55443,33951.513,13834,5315,1597,15.576602104468362
5184,3929.2794,0.5145202724594342,1.0655031391477379,0.07839576541257424,40082.691,7590.880270000001,RE-C,2630,IT-4,60998,13662.58,1036,17573,1227,-53.5754666768489
6456,12778.8509,1.2255883159039178,-0.9999001386398196,0.982363830528124,31434.1726,45610.121060000005,RE-8,1387,IT-5,65531,31714.59,22480,12190,1256,20.851066190906803
4034,18330.1762,-1.4439928315187383,0.2880968289926421,0.9944687216284399,46163.0497,29286.49461,RE-6,4088,IT-2,56885,23023.603,7495,12246,1428,-44.38330508679307
4643,18597.9915,1.3579071810661814,-0.656464253862787,0.4751703908123128,48439.1722,21408.81911,RE-3,2533,IT-8,56566,30619.36,17550,3460,1107,-9.595164288753358
4593,10525.1218,1.1563522126460888,0.7037506526362285,-0.19830959607476428,14051.9884,15790.997169999999,RE-1,3551,IT-2,54373,18078.088,4606,6976,1256,-41.84822256543203
4174,11733.4445,0.21730785485718465,-0.8276145454555616,0.7649801434924418,50781.1923,42103.22903,RE-6,2117,IT-8,44353,37687.341,12596,9881,1487,23.384914827122184
3706,9292.3007,-0.7636810721460201,-0.7735876120702943,0.8567986580674808,35287.72,30183.95401,RE-1,993,IT-13,42649,24743.397999999997,32407,18962,1612,9.093776847393801
7834,8446.4583,1.208390884147895,-1.0582515495808158,-0.4722740816281821,52505.759000000005,41197.7806,RE-0,884,IT-2,54476,21331.713,32899,13680,1145,2.994875858558003
6539,18413.9876,1.2142025112047206,1.2992855405772674,0.6746607548747076,34218.6844,19163.14246,RE-D,1346,IT-9,43326,30275.527000000002,32203,16900,1725,42.10802916331407
6030,16705.9646,1.4933124140871477,-0.9803923132854375,-0.2521557517640406,50466.26,26197.73904,RE-1,3232,IT-B,51706,37678.914,14396,16189,1563,36.029171248339615
5036,4141.4654,-1.4326325279225847,-1.0887928444633235,0.6940885834887462,58808.6459,27922.277360000004,RE-1,3211,IT-7,32549,31165.435,22559,17991,1886,-17.656126020654945
3466,18629.0508,0.7610241763993078,0.27432000675383467,0.018537907692200067,51078.5945,29690.779889999998,RE-4,851,IT-10,66634,25347.248,8459,13783,973,-133.85574475609405
5629,4597.722,-0.16344904285912504,0.6001292650628985,-1.3865630076922133,27534.9007,56928.20413,RE-D,2364,IT-6,38377,14230.407,10159,7374,1365,-24.52943121135964
4202,16895.4973,-0.7783557694139434,0.6826628413994248,-0.2986716552541345,41845.9408,15591.869009999999,RE-8,1745,IT-B,28753,26209.163500000002,23433,7002,1226,-22.4585964828802
6590,6644.9692,-1.6399229663030128,-0.1096081713185276,-0.018083085087210092,33480.8741,17422.02841,RE-10,4257,IT-7,51141,28287.231,8885,20054,1320,-16.575043250901576
4754,18406.8227,-0.7900539563709981,-0.7354995226193378,0.7990257661125313,39550.7133,18517.30242,RE-11,3738,IT-12,60442,26209.163500000002,15548,11249,1123,9.160441036936364
5503,5756.0133,0.03324961780970413,-1.1175130302388407,1.7788719957771462,59392.1374,52454.206589999994,RE-11,576,IT-9,47233,28888.168999999998,589,11153,1082,-19.027933736668604
4519,16705.5098,-1.565028226466169,0.46703233492569185,-1.3130827059957568,44120.9257,28985.59005,RE-7,2596,IT-B,75003,25211.245,23340,19240,994,-1.1663573445871545
4292,7037.6108,-1.2964668489260383,-0.6036229730845853,-0.10391370841448533,22604.8269,30276.671980000003,RE-9,2700,IT-11,40716,13869.753,18010,15223,1681,-138.63320181493236
7992,12680.2374,1.2356844535020939,-1.215721701199473,-0.681024428884699,47908.3542,23387.376269999997,RE-A,4052,IT-4,57991,23880.859,26112,11249,1097,-10.157925298112245
7753,14329.4778,-0.782962842801616,1.218663822987586,0.46941581639908847,21345.8613,27029.92438,RE-9,3584,IT-11,30446,21345.985,31693,17135,1468,26.97689485677475
4904,18117.0277,-0.594678650342173,0.8427477799961715,-1.0763737962350528,9317.8483,20852.16364,RE-A,4195,IT-8,55431,26209.163500000002,11848,2203,941,-38.91817358591615
5375,16127.1304,1.4225777096458132,-0.028979813427030213,1.0483634843239364,20853.1162,32112.6292,RE-9,1276,IT-0,29414,11482.995,13078,19708,948,-69.69248054874886
5199,5258.0256,1.2757653302164196,1.614492179111212,0.16876860010555159,44259.6969,18734.23339,RE-F,3485,IT-A,49422,27212.636000000002,22386,15848,1161,-16.23508776574618
6295,17469.6303,1.313753676753097,-1.7372290851117134,0.045030897254089666,34304.7956,32612.566410000003,RE-D,3476,IT-10,62168,26600.217,17895,24627,1599,59.79058518434004
6620,2879.0677,-0.3220098003940774,0.040877283364856125,1.1728037414827135,37675.5989,40962.25907,RE-6,443,IT-6,34412,29694.975,30981,11640,1073,-29.122883193438106
4364,8040.1652,1.6451685039907773,-1.727780145800204,0.750644601807002,8643.4605,48819.80665,RE-5,3331,IT-B,53509,30195.717,1319,15079,1904,33.14943511144059
1878,4161.1842,1.7552670238918444,0.6640095253456456,-0.0723850586455995,40144.976,24700.19022,RE-0,4580,IT-11,53379,33639.597,26885,14275,1454,21.125083228133523
5222,14974.6088,-1.7032408332216258,-0.8236681856410718,-0.9096036305829076,25345.1569,28182.487310000004,RE-E,2192,IT-5,41102,27550.621,31342,21604,1025,15.303109221279998
